,id,title,release_date,revenue,runtime,adult,backdrop_path,homepage,overview,popularity,poster_path,tagline,genres,spoken_languages,vote_avg,revenue_category
1270,12153,White Chicks,2004-06-23,113086475,109,False,/di47xqYMCYpjqwnqNlO17X5qXMX.jpg,,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",54.851,/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,They're going deep undercover.,"Comedy, Crime",English,good (6-7),good(100014025-1000000000)
1272,2123,"Me, Myself & Irene",2000-06-22,149270999,116,False,/8qLen3NLCVSu1I9aqGWbTUIoBLQ.jpg,,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",24.3,/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,From gentle to mental.,Comedy,"English, German",good (6-7),good(100014025-1000000000)
1273,9762,Step Up,2006-08-11,114194847,104,False,/sVSbH2s83EZR3YOkGSw1OmVe1Ct.jpg,,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",26.832,/9Y2i54Etpx7JvCxj6D8P3VAH152.jpg,Every second chance begins with a first step.,"Music, Drama, Romance, Crime",English,good (6-7),good(100014025-1000000000)
1275,9919,How to Lose a Guy in 10 Days,2003-02-07,177502387,116,False,/cdYj6HFpKp5NTmLiHHbNEGSmDT4.jpg,,"It’s the battle of wills, as Andie (Kate Hudson) needs to prove she can dump a guy in 10 days, whereas Ben (Matthew McConaughey) needs to prove he can win a girl in 10 days. Now, the clock is ticking - and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!",22.124,/2dlftyPz7mTYbrsPvTogyFmYd7d.jpg,One of them is lying. So is the other.,"Comedy, Romance",English,good (6-7),good(100014025-1000000000)
1276,9798,Enemy of the State,1998-11-20,250649836,132,False,/vBnXMNsQA4DMWli2GR5oiAse7Qk.jpg,,"When the videotape of the murder of a congressman unknowingly ends up in the hands of labor lawyer and dedicated family man Robert Clayton Dean, he is framed for the murder. With the help of the mysterious Brill, Dean attempts to throw the NSA off his trail and prove his innocence.",23.785,/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg,It's not paranoia if they're really after you.,"Action, Drama, Thriller",English,excellent (7-10),good(100014025-1000000000)
1277,11619,Flushed Away,2006-10-22,178120010,84,False,/7xQk3HdCvkNmk3gblDGn9fVnbsT.jpg,http://www.dreamworksanimation.com/flushed/,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.",39.742,/78czzq4yOr3yN2znedu0kWyv2Um.jpg,Someone's Going Down,"Adventure, Animation, Comedy, Family",English,good (6-7),good(100014025-1000000000)
1278,10330,Freaky Friday,2003-08-05,160846332,97,False,/gOlMx8kFIIUmYVRIKuLbaLhBJSZ.jpg,,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",33.708,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,"Comedy, Family, Fantasy","Mandarin, English",good (6-7),good(100014025-1000000000)
1280,402,Basic Instinct,1992-03-20,352927224,127,False,/7FRraud59N3s10bbf9bfYjvwx3v.jpg,https://www.studiocanal.com/title/basic-instinct-1992/,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,34.473,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,A brutal murder. A brilliant killer. A cop who can't resist the danger.,"Thriller, Mystery",English,good (6-7),good(100014025-1000000000)
1283,296099,Vacation,2015-07-28,104384188,99,False,/w0JzcX0UO2CUgQnO2kt2qtRQSMP.jpg,,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",27.505,/z79MzBerDAW2EOQZCobFTO4dJ7P.jpg,What could go wrong?,Comedy,English,good (6-7),good(100014025-1000000000)
1284,10189,Pineapple Express,2008-08-06,101624843,111,False,/aO6Z7ErkEoahGFKYdEs4k4ilWFe.jpg,http://www.sonypictures.com/movies/pineappleexpress/,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,17.322,/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,Put this in your pipe and smoke it,"Action, Comedy, Crime","English, Korean, Cantonese",good (6-7),good(100014025-1000000000)
1285,1924,Superman,1978-12-14,300218018,143,False,/8vXf9T4Nh6XL5T9BhO5al61Ywyf.jpg,https://www.warnerbros.com/movies/superman-movie,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",43.678,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,You'll believe a man can fly.,"Science Fiction, Action, Adventure",English,excellent (7-10),good(100014025-1000000000)
1289,7350,The Bucket List,2007-12-25,175372502,97,False,/lVrUhaURUHStrl3mr15zkKplavB.jpg,http://www.warnerbros.com/bucket-list,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",20.429,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,Find the joy.,"Drama, Comedy",English,excellent (7-10),good(100014025-1000000000)
1290,2898,As Good as It Gets,1997-12-19,314178011,139,False,/b65fJ6mlbkqYwsj9X7U8eSsuPOx.jpg,,"Melvin Udall, a cranky, bigoted, obsessive-compulsive writer of romantic fiction, is rude to everyone he meets, including his gay neighbor, Simon. After Simon is hospitalized, Melvin finds his life turned upside down when he has to look after Simon's dog. In addition, Carol, the only waitress at the local diner who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",22.439,/xXxuJPNUDZ0vjsAXca0O5p3leVB.jpg,A comedy from the heart that goes for the throat. Brace yourself for Melvin.,"Drama, Comedy, Romance",English,excellent (7-10),good(100014025-1000000000)
1292,10661,You Don't Mess with the Zohan,2008-06-05,204313400,113,False,/tfUotS2rLaIu7ieJPDonyDn5EqQ.jpg,http://www.youdontmesswiththezohan.com/,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,36.851,/gBhLQmpCPoKFMCGsulMbIFzrBID.jpg,Lather. Rinse. Save the world.,"Comedy, Action","English, Hebrew",Average (5-6),good(100014025-1000000000)
1298,1164,Babel,2006-09-08,135330182,143,False,/9YoLdWeBSxAdR6BqQ5uS88d3FWO.jpg,,"In Babel, a tragic incident involving an American couple in Morocco sparks a chain of events for four families in different countries throughout the world. In the struggle to overcome isolation, fear, and displacement, each character discovers that it is family that ultimately provides solace. In the remote sands of the Moroccan desert, a rifle shot rings out  detonating a chain of events that will link an American tourist couples frantic struggle to survive, two Moroccan boys involved in an accidental crime, a nanny illegally crossing into Mexico with two American children and a Japanese teen rebel whose father is sought by the police in Tokyo. Separated by clashing cultures and sprawling distances, each of these four disparate groups of people are nevertheless hurtling towards a shared destiny of isolation and grief.",16.306,/cDy5iZL2C01jiT5wDSE4jOvoT52.jpg,If You Want to be Understood... Listen.,Drama,"Arabic, English, Spanish, French, Japanese, Russian",excellent (7-10),good(100014025-1000000000)
1300,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,503063688,117,False,/xPpXYnCWfjkt3zzE0dpCNME1pXF.jpg,https://demonslayer-anime.com,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",96.797,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,"With your blade, bring an end to the nightmare.","Action, Animation, Adventure, Fantasy, Thriller",Japanese,excellent (7-10),good(100014025-1000000000)
1306,481848,The Call of the Wild,2020-02-19,111202881,100,False,/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,https://family.foxmovies.com/movies/call-of-the-wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",36.824,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,Based on the legendary novel,"Adventure, Family, Drama",English,excellent (7-10),good(100014025-1000000000)
1307,360920,The Grinch,2018-11-08,508575295,85,False,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,https://www.grinchmovie.com,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,36.415,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,Scheme big.,"Animation, Family, Comedy, Fantasy",English,good (6-7),good(100014025-1000000000)
1309,448119,Dolittle,2020-01-02,251410631,101,False,/2cbUXan4QUY1QoVnhhunJqpKR8y.jpg,,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",23.387,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,He's just not a people person.,"Family, Fantasy, Adventure","English, French",good (6-7),good(100014025-1000000000)
1313,2253,Valkyrie,2008-12-25,200276000,121,False,/h1bNQ2MZzKLuKa7N0nOuSXlgMwT.jpg,,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",19.493,/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg,Many saw evil. They dared to stop it.,"Drama, Thriller, War","English, German",good (6-7),good(100014025-1000000000)
1314,10184,He's Just Not That Into You,2009-02-06,178866158,129,False,/p7pJeF0O24AqOR27dndljBZvCft.jpg,http://www.hesjustnotthatintoyoumovie.com/,"Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",27.681,/ruc33YnCrmCL8PHdPQVzfa4shWX.jpg,Are you the exception... or the rule?,"Comedy, Romance, Drama",English,good (6-7),good(100014025-1000000000)
1316,153518,The Angry Birds Movie,2016-05-11,349779543,97,False,/o4mhrLxv6I70kvYA42qANGUF7ya.jpg,https://www.sonypictures.com/movies/theangrybirdsmovie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",24.75,/nsaaZryqabtrdKwXcNud2Bm39mu.jpg,Why so angry?,"Animation, Adventure, Comedy",English,good (6-7),good(100014025-1000000000)
1318,455207,Crazy Rich Asians,2018-08-15,238539198,121,False,/7tTCnQcKzUkabDV3BJMe7LIzlEs.jpg,http://crazyrichasiansmovie.com,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",21.434,/1XxL4LJ5WHdrcYcihEZUCgNCpAW.jpg,The only thing crazier than love is family,"Comedy, Drama, Romance","Cantonese, Mandarin, English",excellent (7-10),good(100014025-1000000000)
1321,866,Finding Neverland,2004-10-17,116766556,106,False,/sBsnLIrB0UdB7gBdmw5iJ9L1ltK.jpg,,"During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'.",18.56,/5JyDPH4qdr0I6pF7Bjh1Qrf1Jhh.jpg,Where will your imagination take you?,Drama,English,excellent (7-10),good(100014025-1000000000)
1322,116149,Paddington,2014-11-24,259207227,96,False,/wqX1vVZnBWwb0E18kt4epWYL90z.jpg,http://www.paddington.com/,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",22.74,/y7lFcSKhFrcelocr2VFflJnVzIH.jpg,The adventure begins.,"Comedy, Adventure, Family",English,excellent (7-10),good(100014025-1000000000)
